Key,Source,Context,Changes,English,Russian
buffSecondChanceReloadDesc,buffs,Buff,,"Active ability on cooldown\n\nWait until it ends to be able to activate it again","Активная способность на перезарядке\n\nДождитесь ее завершения для возможности повторной активации"

buffEveryoneHuntName,buffs,buff,,Everybody to the hunt!, Все на охоту!
buffEveryoneHuntTooltip,buffs,buff,,Ally Armor Set Bonus Active,Бонус комлекта брони союзника активен
buffEveryoneHuntIncDesc,buffs,Buff,,"Ally has a full set of armor [FFB800]Predator[-]\n\nYour damage is increased by [DECEA3]10%[-]","Союзник имеет полный комплект брони [FFB800]Хищник[-]\n\nВаш урон увеличен на [DECEA3]10%[-]"

buffDefenderName,buffs,buff,,Defender, Защитник
buffDefenderTooltip,buffs,buff,,Ally Armor Set Bonus Active,Бонус комлекта брони союзника активен
buffDefenderIncDesc,buffs,Buff,,"Ally has a full set of armor [FFB800]Maus[-]\n\n Damage resistance increased by [DECEA3]5%[-]","Союзник имеет полный комплект брони [FFB800]Маус[-]\n\nСопротивление урону увеличено на [DECEA3]5%[-]"

buffShockTherapyName,buffs,buff,,Shock Therapy,Шоковая терапия
buffShockTherapyTooltip,buffs,buff,,You have activated the Maus armor,Вы активировали броню Маус
buffShockTherapyIncDesc,buffs,Buff,,"Shock Therapy Activated\n\nAll enemies within [DECEA3]10[-] meters of you are under the effect of electric shock\nYou lose [FFB800]3[-] HP every second\nBe careful, this can kill you!","Шоковая терапия активирована\n\nВсе противники в радиусе [DECEA3]10[-] метров от вас под воздейтсвием электрошока\nВы теряете [FFB800]3[-] ОЗ каждую секунду\nБудьте осторожны это может вас убить!"

buffRescuerAidKitName,buffs,buff,,Rescuer Protection,Защита Спасателя
buffRescuerAidKitTooltip,buffs,buff,,You are under the protection of the Rescuer,Вы под защитой Спасателя
buffRescuerAidKitDesc,buffs,Buff,,"You have received a complex healing from the rescuer.\nYour damage resistance has been increased.","Вы получили комплексное лечение от спасателя.\nВаше сопротивление урону увеличено"

buffMausSetBonus,buffs,Buff,,[FFB800]Maus[-],[FFB800]Маус[-]
buffMausSetBonusName,buffs,buff,,Armor Bonus,Бонус брони
buffMausSetBonusTooltip,buffs,buff,,You benefit from the Maus armor bonus,На вас действует бонус от брони Маус
buffMausSetBonusDesc,buffs,Buff,,"You have equipped a full set of experimental [FFB800]Maus[-] armor\nMelee damage increased by [DECEA3]{cvar(.armorMausFSBDisplay:0)}%[-]\n[FFB800]Shock Therapy[-] - When activated, all enemies within 10 meters will receive the electric shock effect, but you will lose [DECEA3]3[-] HP every second. Be careful, you can fry yourself.\n[FFB800]Defender[-] - Physical damage protection for all members of your party is increased by [DECEA3]5%[-]\n\n[DECEA3]Grants resistance to [DECEA3]1[-] active radiation effect[-]","Вы одели полный комплект экспериментальной блони [FFB800]Маус[-]\nУрон в ближнем бою увеличен на [DECEA3]{cvar(.armorMausFSBDisplay:0)}%[-]\n[FFB800]Шоковая терапия[-] - при активации все противники в радиусе 10 метров получат эффект электрошока, однако вы будете терять [DECEA3]3[-] ОЗ каждую секунду. Будьте осторожны поджариться вы можете и сами.\n[FFB800]Защитник[-] - Защита от физического урона у все участников вашей группы увеличена на [DECEA3]5%[-]\n\n[DECEA3]Дает сопротивление к [DECEA3]1[-] эффекту активной радиации[-]"

medicalRescuerFirstAidKit,items,Clothes,,[FFB800]Rescuer's[-] First Aid Kit,Аптечка [FFB800]Спасателя[-]
medicalRescuerFirstAidKitDesc,items,Clothes,,"Rescuer's Complete Treatment Kit\nAdds all treatment effects (first aid kit, bandage, plaster, vitamins, antibiotics) in one use. Passive ability [DECEA3]Group Support[-] - If there is a bonus from the full Rescuer's Kit, all effects will be applied to players within a radius of [DECEA3]20[-] meters. Also, activation removes most negative control effects from players, and the effect [DECEA3]Rescuer's Protection[-] is applied for [DECEA3]5[-] sec - Increases damage resistance by [DECEA3]50%[-] upon activation, then every second [DECEA3]-10%[-] for the duration of the effect.","Комплект комплексного лечения Спасателя\nДобавляет все эффектры лечения (аптечка, бинт, гипс, витамины, антиботики) за одно применение. Пассивная способность [DECEA3]Поддержка группы[-] - При наличии бонуса от полного комплекта спасателя, применят все эффекты на игроков в радиусе [DECEA3]20[-] метров. Также активация сниманиет большинство негативных эффектов контроля с игроков, и накладывается эффект [DECEA3]Защита Спасателя[-] на [DECEA3]5[-] сек - Увеличивает сопротивление урону на [DECEA3]50%[-] при активации, далее каждую секунду [DECEA3]-10%[-] на время действия эффекта."

armorRescuerHelmet,items,Clothes,,[FFB800]Rescuer[-] Helmet,[FFB800]Спасатель[-] Шлем
armorRescuerHelmetDesc,items,Clothes,,"Experimental Light Head Armor\nNo party can do without you. You get more experience and better loot. Reduced water and food consumption\n\nSet Bonus: Some bonuses from armor elements apply to all party members. Passive ability [DECEA3]Party Support[-] - When using Super Elixirs and Rescuer's First Aid Kit, all bonuses are applied to each party member. Activation also removes most negative control effects and the effect [DECEA3]Rescuer's Protection[-] is applied. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная легкая броня головы\nБез вас не обойдеться ни одна вечеринка. Вы получаете больше опыта и более качественную добычу. Снижен расход воды и еды\n\nБонус комплекта: Часть бонусов от элементов брони распространяется на всех участников группы. Пассивная способность [DECEA3]Поддержка группы[-] - При использовании Супер Эликсиров и Аптечки спасателя все бонусы применяются на каждого учасника группы. Также активация сниманиет большинство негативных эффектов контроля и накладывается эффект [DECEA3]Защита Спасателя[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorRescuerOutfit,items,Clothes,,[FFB800]Rescuer[-] Chest,[FFB800]Спасатель[-] Корпус
armorRescuerOutfitDesc,items,Clothes,,"Experimental Light Chest Armor\nNo party can do without you. Increases health, carrying capacity and healing speed.\n\nSet Bonus: Some bonuses from armor elements apply to all party members. Passive ability [DECEA3]Party Support[-] - When using Super Elixirs and Rescuer's First Aid Kit, all bonuses are applied to each party member. Activation also removes most negative control effects and the effect [DECEA3]Rescuer's Protection[-] is applied. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная легкая броня тела\nБез вас не обойдеться ни одна вечеринка. Увеличивает запас здоровья, грузоподъемность и скорость лечения получения лечения.\n\nБонус комплекта: Часть бонусов от элементов брони распространяется на всех участников группы. Пассивная способность [DECEA3]Поддержка группы[-] - При использовании Супер Эликсиров и Аптечки спасателя все бонусы применяются на каждого учасника группы. Также активация сниманиет большинство негативных эффектов контроля и накладывается эффект [DECEA3]Защита Спасателя[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorRescuerGloves,items,Clothes,,[FFB800]Rescuer[-] Hands,[FFB800]Спасатель[-] Руки
armorRescuerGlovesDesc,items,Clothes,,"Experimental Light Hands Armor\nNo party can do without you. Increases the speed of mining and the amount of resources when salvaging. You also find more medicine and food.\n\nSet Bonus: Some bonuses from armor elements apply to all party members. Passive ability [DECEA3]Party Support[-] - When using Super Elixirs and Rescuer's First Aid Kit, all bonuses are applied to each party member. Activation also removes most negative control effects and the effect [DECEA3]Rescuer's Protection[-] is applied. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная легкая броня рук\nБез вас не обойдеться ни одна вечеринка. Увеличивает скорость поиска добычи и количество ресурсов при разборе. Также вы находите больше медикаментов и еды.\n\nБонус комплекта: Часть бонусов от элементов брони распространяется на всех участников группы. Пассивная способность [DECEA3]Поддержка группы[-] - При использовании Супер Эликсиров и Аптечки спасателя все бонусы применяются на каждого учасника группы. Также активация сниманиет большинство негативных эффектов контроля и накладывается эффект [DECEA3]Защита Спасателя[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorRescuerBoots,items,Clothes,,[FFB800]Rescuer[-] Legs,[FFB800]Спасатель[-] Ноги
armorRescuerBootsDesc,items,Clothes,,"Experimental Light Legs Armor\nNo party can do without you. Increases stamina, safe fall height and running speed\n\nSet Bonus: Some bonuses from armor elements apply to all party members. Passive ability [DECEA3]Party Support[-] - When using Super Elixirs and Rescuer's First Aid Kit, all bonuses are applied to each party member. Activation also removes most negative control effects and the effect [DECEA3]Rescuer's Protection[-] is applied. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная легкая броня ног\nБез вас не обойдеться ни одна вечеринка. Увеличивает запас выносливости, высоту безопасного падения и скорость бега\n\nБонус комплекта: Часть бонусов от элементов брони распространяется на всех участников группы. Пассивная способность [DECEA3]Поддержка группы[-] - При использовании Супер Эликсиров и Аптечки спасателя все бонусы применяются на каждого учасника группы. Также активация сниманиет большинство негативных эффектов контроля и накладывается эффект [DECEA3]Защита Спасателя[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"

armorPredatorHelmet,items,Clothes,,[FFB800]Predator[-] Helmet,[FFB800]Хищник[-] Шлем
armorPredatorHelmetDesc,items,Clothes,,"Experimental Medium Head Armor\nYour time to go hunting has come. You gain more experience and higher quality loot\n\nSet Bonus: Increases damage of firearms. Adds the active ability [DECEA3]Second Chance[-] and the passive ability for allies [DECEA3]Everyone to the Hunt![-]. Provides resistance to [DECEA3]1[-] active radiation effects","Экспериментальная средняя броня головы\nВаше время выйти на охоту пришло. Вы получаете больше опыта и более качественную добычу\n\nБонус комплекта: Увеличивает урон огнестрельного оружия. Добавляет активную способность [DECEA3]Второй шанс[-] и пассивную для союзников [DECEA3]Все на охоту![-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorPredatorOutfit,items,Clothes,,[FFB800]Predator[-] Chest,[FFB800]Хищник[-] Корпус
armorPredatorOutfitDesc,items,Clothes,,"Experimental Medium Body Armor\n\nYour time to go hunting has come. Increases health and critical hit recovery rate\n\nSet Bonus: Increases firearm damage. Adds the active ability [DECEA3]Second Chance[-] and passive ability for allies [DECEA3]Everyone to the Hunt![-]. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная средняя броня тела\n\nВаше время выйти на охоту пришло. Увеличивает запас здоровья и скорость восстановления критических ранений\n\nБонус комплекта: Увеличивает урон огнестрельного оружия. Добавляет активную способность [DECEA3]Второй шанс[-] и пассивную для союзников [DECEA3]Все на охоту![-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorPredatorGloves,items,Clothes,,[FFB800]Predator[-] Hands,[FFB800]Хищник[-] Руки
armorPredatorGlovesDesc,items,Clothes,,"Experimental Medium Hands Armor\nYour time to go hunting has come. Increases reload speed and weapon handling skill\n\nSet Bonus: Increases damage of firearms. Adds the active ability [DECEA3]Second Chance[-] and the passive ability for allies [DECEA3]Everyone to the Hunt![-]. Provides resistance to [DECEA3]1[-] active radiation effects","Экспериментальная средняя броня рук\n\nВаше время выйти на охоту пришло. Увеличивает скорость перезарядки и навык обращения с оружием\n\nБонус комплекта: Увеличивает урон огнестрельного оружия. Добавляет активную способность [DECEA3]Второй шанс[-] и пассивную для союзников [DECEA3]Все на охоту![-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorPredatorBoots,items,Clothes,,[FFB800]Predator[-] Legs,[FFB800]Хищник[-] Ноги
armorPredatorBootsDesc,items,Clothes,,"Experimental Medium Legs Armor\nYour time to go hunting has come. Increases stamina and safe fall height\n\nSet Bonus: Increases damage of firearms. Adds the active ability [DECEA3]Second Chance[-] and the passive ability for allies [DECEA3]Everyone to the Hunt![-]. Provides resistance to [DECEA3]1[-] active radiation effects","Экспериментальная средняя броня ног\n\nВаше время выйти на охоту пришло. Увеличивает запас выносливости и высоту безопасного падения\n\nБонус комплекта: Увеличивает урон огнестрельного оружия. Добавляет активную способность [DECEA3]Второй шанс[-] и пассивную для союзников [DECEA3]Все на охоту![-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"

armorMausHelmet,items,Clothes,,[FFB800]Maus[-] Helmet,[FFB800]Маус[-] Шлем
armorMausHelmetDesc,items,Clothes,,"Experimental Heavy Head Armor\nYour armor is too strong for running meat. You gain more experience, and your resistance to stun and shock is increased\n\nSet Bonus: Increases the damage of any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная тяжелая броня головы\nВаша защита слишком прочная для бегающего мяса. Вы получаете больше опыта, а сопротивление оглушению и электрошоку увеличено\n\nБонус комплекта: Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorMausOutfit,items,Clothes,,[FFB800]Maus[-] Chest,[FFB800]Маус[-] Корпус
armorMausOutfitDesc,items,Clothes,,"Experimental Heavy Body Armor\nYour armor is too strong for running meat. Increases health and critical hit recovery speed\n\nSet Bonus: Increases damage of any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная тяжелая броня тела\nВаша защита слишком прочная для бегающего мяса. Увеличивает запас здоровья и скорость восстановления критических ранений\n\nБонус комплекта: Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorMausGloves,items,Clothes,,[FFB800]Maus[-] Hands,[FFB800]Маус[-] Руки
armorMausGlovesDesc,items,Clothes,,"Experimental Heavy Hands Armor\nYour armor is too strong for running meat. Increases melee attack speed and critical hit resistance\n\nSet Bonus: Increases damage with any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная тяжелая броня рук\nВаша защита слишком прочная для бегающего мяса. Увеличивает скорость атаки в ближнем бою и сопротивление к критическим ранениям\n\nБонус комплекта: Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"
armorMausBoots,items,Clothes,,[FFB800]Maus[-] Legs,[FFB800]Маус[-] Ноги
armorMausBootsDesc,items,Clothes,,"Experimental Heavy Legs Armor\nYour armor is too strong for running meat. Increases stamina and safe fall height\n\nSet Bonus: Increases damage with any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect","Экспериментальная тяжелая броня рук\nВаша защита слишком прочная для бегающего мяса. Увеличивает запас выносливости и высоту безопасного падения\n\nБонус комплекта: Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-]. Дает сопротивление к [DECEA3]1[-] эффекту активной радиации"

0000 -- RANGE WEAPON -- 0000

gunMGT4M60Imp,items,Gun,,M60 Machine Gun [DECEA3]Improved[-],Пулемет М60 [DECEA3]Улучшенный[-]
gunMGT4M60ImpDesc,items,Gun,,"Improved model of the M60 machine gun.\nAll main characteristics have been increased. The rate of fire has been significantly increased. Improved ease of aiming.\nThis is the best weapon you could ever dream of.","Улучшенная модель пулемета M60.\nУвеличены все основные характеристики. Значительно увеличена скорострельноть. Повышено удобство прицеливания.\nЭто лучшее оружие о котором вы могли мечтать."
gunMGT5M60Bulldog,items,Gun,,Machine Gun [FFB800]Bulldog[-],Пулемет [FFB800]Бульдог[-]
gunMGT5M60BulldogDesc,items,Gun,,"Experimental Bulldog model.\nAllows firing with .44 caliber ammunition. The main characteristics have been significantly improved. When you hit an enemy, it causes them to bleed and slows them down for 6 seconds.\nThe best way to negotiate with any horde, on your terms.","Экспериментальная модель Бульдог.\nПозволят вести огонь боеприпасами .44 калибра. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях."
gunShotgunT4AutoShotgunImp,items,Gun,,Auto shotgun [DECEA3]Improved[-],Автоматический дробовик [DECEA3]Улучшенный[-]
gunShotgunT4AutoShotgunImpDesc,items,Gun,,"Improved model of an automatic shotgun.\nDamage, rate of fire and magazine capacity have been increased. Thanks to improved balancing, you will be able to deal damage at a greater distance.","Улучшенная модель автоматического дробовика.\nУвеличен урон, скорострельность и вместимость магазина. Благодаря улучшению балансировки вы сможете наносить урон на большей дистанции."
gunShotgunT5AutoShotgunEraser,items,Gun,,Auto shotgun [FFB800]Eraser[-],Автоматический дробовик [FFB800]Стиратель[-]
gunShotgunT5AutoShotgunEraserDesc,items,Gun,,"Experimental model Eraser is the optimal weapon for firing at large concentrations of enemies at short and medium distances. A significant increase in the main indicators allows you not to kill, but to Delete.","Экспериментальная модель Стиратель оптимальное оружие для ведения огня по большому скоплению противников на малой и средней дистанциях. Значительное увеличение основных показателей позволяет не убивать, а Удалять."
gunRifleT4SniperRifleImp,items,Gun,,Sniper rifle [DECEA3]Improved[-],Снайперская винтовка [DECEA3]Улучшенная[-]
gunRifleT4SniperRifleImpDesc,items,Gun,,"An improved model of a sniper rifle.\nAn increased magazine and rate of fire allows you to deal significantly more damage to targets. Thanks to improved balancing, you can riddle your target at any distance.","Улучшенная модель снайперской винтовки.\nУвеличенный магазин и скорострельность позволяет наносить по целям значительно больше урона. Благодаря улучшению балансировки вы можете изрешетить свою цель на любой дистанции."
gunRifleT5SniperRifleGaus,items,Gun,,Sniper rifle [FFB800]Gaus[-],Снайперская винтовка [FFB800]Гаус[-]
gunRifleT5SniperRifleGausDesc,items,Gun,,"The experimental Gaus model is the most powerful weapon in terms of causing damage in 1 shot. The enemy literally will not be able to prevent this from happening.\nEliminating targets with a large supply of HP will not be a problem.","Экспериментальная модель Гаус самое мощное оружие по нанесению урона за 1 выстрел. Противник в буквальном смысле не сможет устроять от такого.\nЛиквидация целей с большим запасом ОЗ не будет проблемой."
gunHandgunT4SMG5Imp,items,Gun,,SMG-5 [DECEA3]Improved[-],ПП-5 [DECEA3]Улучшенный[-]
gunHandgunT4SMG5ImpDesc,items,Gun,,"An improved model of a semi-automatic pistol SMG-5.\nAn increased magazine and rate of fire allows you to deal significantly more damage to targets. Thanks to improved balancing, weapon spread has been reduced.","Улучшенная модель полуавтоматического пистолета SMG-5.\nУвеличенный магазин и скорострельность позволяет наносить по целям значительно больше урона. Благодаря улучшению балансировки уменьшен разброс оружия."
gunHandgunT5SMG5Zinger,items,Gun,,SMG-5 [FFB800]Zinger[-],ПП-5 [FFB800]Зингер[-]
gunHandgunT5SMG5ZingerDesc,items,Gun,,"The experimental Zinger model.\nBecause of its rate of fire, many stalkers named the model after a fast and reliable sewing machine. And for good reason.\nVery quick and easy - an ideal gift for zombies if you decide to visit them.","Экспериментальная модель Зингер.\nИз-за своей скорострельности многие сталкеры назвали модель в честь быстрой и надежной швейной машинки. И не зря.\nОчень быстрый и легкий - идельный подарок для зомби, если вы решите зайти к ним в гости."
gunBowT4CompoundBowImp,items,Gun,,Composite bow [DECEA3]Improved[-],Композитный лук [DECEA3]Улучшенный[-]
gunBowT4CompoundBowImpDesc,items,Gun,,"Improved model of the composite bow.\nIncreased damage and rate of fire. Damage from stealth has been increased by 50%.\nThe ideal weapon for silent clearing.","Улучшенная модель композитного лука.\nУвеличен урон и скорострельность. Урон из стелся увеличен на 50%.\nИдельное оружие для безшумной зачистки."
gunBowT4CompoundCrossbowImp,items,Gun,,Composite crossbow [DECEA3]Improved[-],Композитный арбалет [DECEA3]Улучшенный[-]
gunBowT4CompoundCrossbowImpDesc,items,Gun,,"Improved model of a composite crossbow.\nRate of fire and penetration of target armor have been significantly increased. Damage from stealth has been increased by 50%.\nThe ideal weapon for silent clearing.","Улучшенная модель композитного арбалета.\nЗначительно увеличена скорострельность и пробитие брони цели. Урон из стелся увеличен на 50%.\nИдельное оружие для безшумной зачистки."
gunBowT5CompoundCrossbowMantis,items,Gun,,Crossbow [FFB800]Mantis[-],Арбалет [FFB800]Мантис[-]
gunBowT5CompoundCrossbowMantisDesc,items,Gun,,"Experimental model of the Mantis crossbow.\nAll main indicators have been significantly increased. Damage from stealth has been increased by 50%.\nEliminating quickly and silently a large number of sleeping enemies will no longer be a problem for you.","Экспериментальная модель арбалета Мантис.\nЗначительно увеличены все основные показатели. Урон из стелся увеличен на 50%.\nЛиквидировать быстро и безшумно большое количество спящих противников теперь не будет для вас проблемой."

0000 -- HEAVY MELEE WEAPON -- 0000

meleeWpnSledgeT4SteelSledgehammerImp,items,Melee,,Steel Sledgehammer [DECEA3]Improved[-],Стальная кувалда [DECEA3]Улучшенная[-]
meleeWpnSledgeT4SteelSledgehammerImpDesc,items,Melee,,"Improved steel sledgehammer. Experience gained from killing enemies has been increased by 15%\nAll main stats have been significantly increased.\nIf zombies are still alive, they will regret this.","Улучшенная стальная кувалда. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\nЕсли зомби еще живы - они пожалеют от этом."
meleeWpnClubT4SteelClubImp,items,Melee,,Steel Club [DECEA3]Improved[-],Стальная дубина [DECEA3]Улучшенная[-]
meleeWpnClubT4SteelClubImpDesc,items,Melee,,"Improved steel club. Experience gained from killing enemies has been increased by 15%\nSignificantly increased all main stats.\n[DECEA3]Zombie:[-] Doctor, what's wrong with my head?\n[DECEA3]Doctor:[-] No problem, you don't have one","Улучшенная стальная дубина. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\n[DECEA3]Зомби:[-] Доктор что у меня с головой?\n[DECEA3]Доктор:[-] Ничего страшного, у вас ее нет"
meleeWpnSpearT4SteelSpearImp,items,Melee,,Steel Spear [DECEA3]Improved[-],Стальное копье [DECEA3]Улучшенное[-]
meleeWpnSpearT4SteelSpearImpDesc,items,Melee,,"Improved steel spear. Experience gained from killing enemies has been increased by 15%\nAll main stats have been significantly increased.\nCreate canapes to suit your taste.","Улучшенное стальное копье. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\nСоздавайте канапе на свой вкус."
meleeWpnClubT5SteelAxeBarbarian,items,Melee,,Axe [FFB800]Barbarian[-],Топор [FFB800]Варвар[-]
meleeWpnClubT5SteelAxeBarbarianDesc,items,Melee,,"Unique Barbarian axe. Experience gained from killing opponents has been increased by 30%\nAll main indicators have been significantly increased.\nA large concentration of zombies is only to your advantage. Don't forget to take napkins, it will be wet. Although it is not a fact that they will help.","Уникальный топор Варвар.Получаемый опыт за убийство противников увеличена на 30%\nЗначительно увеличены все основные показатели.\nБольшое скопление зомби вам только на руку. Не забудьте взять салфетки, будет мокро. Хотя не факт что помогут."

0000 -- LIGHT MELEE WEAPON -- 0000

meleeWpnBatonT4PlasmaBaton,items,Melee,,Stun Baton [DECEA3]Improved[-],Оглушающая дубинка [DECEA3]Улучшенная[-]
meleeWpnBatonT4PlasmaBatonDesc,items,Melee,,"Improved stun baton. Experience gained from killing enemies has been increased by 15%\nAll main stats have been significantly increased.\nLet's Dance.","Улучшенная оглушающая дубинка. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\nДавайте потанцуем."
meleeWpnKnucklesT4SteelKnucklesImp,items,Melee,,Steel Knuckles [DECEA3]Improved[-],Стальные кастеты [DECEA3]Улучшенные[-]
meleeWpnKnucklesT4SteelKnucklesImpDesc,items,Melee,,"Improved steel knockles. Experience gained from killing enemies has been increased by 15%\nAll main stats have been significantly increased.\nBar-hopping in my past life didn't go to waste.","Улучшенные стальные кастеты. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\nПоходы по барам в прошлой жизни не прошли даром."
meleeWpnBladeT4MacheteImp,items,Melee,,Machete [DECEA3]Improved[-],Мачете [DECEA3]Улучшенное[-]
meleeWpnBladeT4MacheteImpDesc,items,Melee,,"Improved machete. Experience gained from killing enemies has been increased by 15%\nAll main stats have been significantly increased.\nTake your tropical hunt to the city.","Улучшенное мачете. Получаемый опыт за убийство противников увеличена на 15%\nЗначительно увеличены все основные показатели.\nУстройте тропическую охоту в городе."
meleeWpnBladeT5MacheteIndiana,items,Melee,,Machete [FFB800]Indiana[-],Мачете [FFB800]Индиана[-]
meleeWpnBladeT5MacheteIndianaDesc,items,Melee,,"Unique Machete Indiana. Experience gained from killing opponents is increased by 30%\nAll main stats have been significantly increased.\nCut, cut, cut...","Уникальное мачете Индиана. Получаемый опыт за убийство противников увеличена на 30%\nЗначительно увеличены все основные показатели.\nРезать, резать, резать..."

0000 -- TOOLS -- 0000

meleeToolAxeT4ChainsawImp,items,Tool,,Chainsaw [DECEA3]Improved[-],Бензопила [DECEA3]Улучшенная[-]
meleeToolAxeT4ChainsawImpDesc,items,Gun,,"Improved chainsaw.\nIncreased block damage and speed. Increases the number of mods that can be installed.\nThe perfect tool for harvesting wood.","Улучшенная бензопила.\nУвеличен урон по блоку и скорость работы. Увеличивает количество устанавливаемых модов.\nИдеальный инструмент для заготовки древесины."
meleeToolPickT4AugerImp,items,Tool,,Auger [DECEA3]Improved[-],Бур [DECEA3]Улучшенный[-]
meleeToolPickT4AugerImpDesc,items,Gun,,"Improved auger.\nIncreased block damage and speed. Increases the number of mods that can be installed.\nIt is now much easier to extract resources from the mine.","Улучшенный бур.\nУвеличен урон по блоку и скорость работы. Увеличивает количество устанавливаемых модов.\nДобыть ресурсы в шахте теперь значительно проще."
meleeToolSalvageT4ImpactDriverImp,items,Tool,,Impact Driver [DECEA3]Improved[-],Шуруповерт [DECEA3]Улучшенный[-]
meleeToolSalvageT4ImpactDriverImpDesc,items,Gun,,"Improved impact driver. Experience gained from disassembling has been increased by 15%\nIncreased damage to the block and speed of work. Increases the number of installed mods.\nDismantle all the cars in the area in a couple of clicks.","Улучшенный шуруповерт. Получаемый опыт за разбор увеличена на 15%\nУвеличен урон по блоку и скорость работы. Увеличивает количество устанавливаемых модов.\nРазбор всех машин в округе за пару нажатий."
meleeToolRepairT4NailgunImp,items,Tool,,Nailgun [DECEA3]Improved[-],Гвоздомет [DECEA3]Улучшенный[-]
meleeToolRepairT4NailgunImpDesc,items,Gun,,"Improved nailgun.\nSignificantly increased the speed of upgrading and repairing blocks.\nBuild the city of your dreams.","Улучшенный гвоздомет.\nЗначительно увеличена скорость улучшения и ремонта блоков.\nПостройте город своей мечты."
meleeToolPickT5AugerReact,items,Tool,,Auger [FFB800]Reactor[-],Бур [FFB800]Реакторный[-]
meleeToolPickT5AugerReactDesc,items,Tool,,"Experimental model of a reactor auger.\nAll the main indicators have been significantly increased, and advanced mods can be installed. Resource extraction has been increased by 100%.\nDoes not consume gasoline during operation and does not make sounds, which significantly reduces the chance of attracting unnecessary attention during extraction. Now the durability of the tool is its charge. It can be restored at a charging station or using reactor batteries.\nThere is no better tool for extraction.","Экспериментальная модель реакторного бура.\nЗначительно увеличены все основные показатели, а также доступна установка продвинутых модов. Добыча ресурсов увеличена на 100%.\nНе расходует бензин при работе и не издает звуки, что значительно уменьшает шанс привлечения лишнего внимания при добыче. Теперь прочность инструмента это его заряд. Его можно восстановить в зарядной станции или использовать реакторные батареи \nЛучшего инструмента для добычи не существует."
meleeToolSalvageT5ImpactDriverReact,items,Tool,,Impact Driver [FFB800]Reactor[-],Шуруповерт [FFB800]Реакторный[-]
