Key,Source,Context,Changes,English,Russian
RareSamples3Offer,Quest,Quest Info,,"[FFB800]Chapter 3. Quality tool[-]\n\n«Colleagues reported that the exchange of goods went without incident. I also sent you an upgrade scheme for your tool. We will both need it. Don't waste the alloys we sent you yet. They will come in handy for creating the modification. If you need more for your projects, just collect support boxes and exchange them for the amount you need. We can always find a use for your resources.\nNow let's get down to business. Use the scheme I sent you and create the modification. These blades need to be installed on the weapon you use to butcher animals. I hope you learned to hunt?» [DECEA3]- Adel[-]","[FFB800]Глава 3. Качественный инструмент[-]\n\n«Коллеги сообщили что обмен грузами прошел без происшествий. Я тебе отправила также схему улучшения для твоего инструмента. Это понадобиться нам обом. Не трать пока те сплавы, которые мы тебе отравили. Они пригодятся для создания модификации. Если тебе нужны еще справы для твоих проектов, просто собирай ящики поддержки и обменивай на нужное тебе количество. Мы всегда сможем найти применение твоим ресурсам.\nТеперь давай к делу. Воспользуйся схемой которую я тебе отправила и создай модификацию. Эти лезвия необходимо установить на то оружие которым ты разделываешь животных. Ты же надеюсь научился охотиться?» [DECEA3]- Адель[-]"
RareSamples3Desc,Quest,Quest Info,,"[FFB800]Chapter 3. Quality tool[-]\n\n«Colleagues reported that the exchange of goods went without incident. I also sent you an upgrade scheme for your tool. We will both need it. Don't waste the alloys we sent you yet. They will come in handy for creating the modification. If you need more for your projects, just collect support boxes and exchange them for the amount you need. We can always find a use for your resources.\nNow let's get down to business. Use the scheme I sent you and create the modification. These blades need to be installed on the weapon you use to butcher animals. I hope you learned to hunt?» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 3. Качественный инструмент[-]\n\n«Коллеги сообщили что обмен грузами прошел без происшествий. Я тебе отправила также схему улучшения для твоего инструмента. Это понадобиться нам обом. Не трать пока те сплавы, которые мы тебе отравили. Они пригодятся для создания модификации. Если тебе нужны еще справы для твоих проектов, просто собирай ящики поддержки и обменивай на нужное тебе количество. Мы всегда сможем найти применение твоим ресурсам.\nТеперь давай к делу. Воспользуйся схемой которую я тебе отправила и создай модификацию. Эти лезвия необходимо установить на то оружие которым ты разделываешь животных. Ты же надеюсь научился охотиться?» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples4Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 4[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 4[-]
RareSamples4Offer,Quest,Quest Info,,"[FFB800]Chapter 4. The hunt has just begun[-]\n\n«Great, now we have everything we need to start collecting samples. Our scientists are constantly researching the virus that brought us all here. But there are few ordinary infected. As far as I know, the virus has mutated significantly after hitting the cities. But the zombies have only become much stronger. If we learn to kill these creatures without using a tactical charge, it can greatly help us in our research. Kill radioactive and elite zombies and collect mutation samples from them. I don't think you can get samples with a regular knife, so use a tool with a surgical blade. Yes, it's disgusting, but there is no other way out. Be careful with the samples, the virus is not critically active there, but there is radiation. It's better not to keep them in your equipment, use transport or a drone.» [DECEA3]- Adel[-]","[FFB800]Глава 4. Качественный инструмент[-]\n\n«Отлично теперь у нас есть все чтобы начать собирать образцы.Наши ученые постоянно исследуют вирус который привел нас всех сюда. Но обычных зараженных мало. Насколько мне известно, вирус значительно мутировал после удара по городам. Но зомби стали только значительно сильнее. Если научиться убивать этих тварей без использования тактического заряда, это может нам значительно помочь в исследованиях.\nУбивай радиоактивных и элитных зомби и собери с них образцы мутации. Не думаю что тебе получиться достать экземпляры обычным ножом, так что используй инструмент с хирургическим лезвием. Да это мерзко но выхода особо нет. Будь осторожен с образцами, вирус там не критично активен а вот радиации вполне. Лучше не хранить их в своей экипировке, используй транспорт или дрон.» [DECEA3]- Адель[-]"
RareSamples4Desc,Quest,Quest Info,,"[FFB800]Chapter 4. The hunt has just begun[-]\n\n«Great, now we have everything we need to start collecting samples. Our scientists are constantly researching the virus that brought us all here. But there are few ordinary infected. As far as I know, the virus has mutated significantly after hitting the cities. But the zombies have only become much stronger. If we learn to kill these creatures without using a tactical charge, it can greatly help us in our research. Kill radioactive and elite zombies and collect mutation samples from them. I don't think you can get samples with a regular knife, so use a tool with a surgical blade. Yes, it's disgusting, but there is no other way out. Be careful with the samples, the virus is not critically active there, but there is radiation. It's better not to keep them in your equipment, use transport or a drone.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 4. Качественный инструмент[-]\n\n«Отлично теперь у нас есть все чтобы начать собирать образцы.Наши ученые постоянно исследуют вирус который привел нас всех сюда. Но обычных зараженных мало. Насколько мне известно, вирус значительно мутировал после удара по городам. Но зомби стали только значительно сильнее. Если научиться убивать этих тварей без использования тактического заряда, это может нам значительно помочь в исследованиях.\nУбивай радиоактивных и элитных зомби и собери с них образцы мутации. Не думаю что тебе получиться достать экземпляры обычным ножом, так что используй инструмент с хирургическим лезвием. Да это мерзко но выхода особо нет. Будь осторожен с образцами, вирус там не критично активен а вот радиации вполне. Лучше не хранить их в своей экипировке, используй транспорт или дрон.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples5Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 5[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 5[-]
RareSamples5Offer,Quest,Quest Info,,"[FFB800]Chapter 5. Best Ammo[-]\n\n«We managed to collect the initial samples. The guys from the lab are ready to exchange them for experimental ammunition. Contact them by radio to request an exchange. You can exchange the found samples for any caliber you are interested in.\nMake a request and get a small case of 7.62 experimental ammunition.» [DECEA3]- Adel[-]","[FFB800]Глава 5. Лучшие боеприпасы[-]\n\n«Нам получилось собрать начальные образцы. Ребяты из лаборатории готовы поменять их на экспериментальные боеприпасы. Свяжись с ними по радиостанции чтобы запросить обмен. Ты можешь обмениваться найденные образцы на любой интересующий тебя калибр.\nСделай запрос и получи малый кейс 7.62 экспериментальных боеприпасов.» [DECEA3]- Адель[-]"
RareSamples5Desc,Quest,Quest Info,,"[FFB800]Chapter 5. Best Ammo[-]\n\n«We managed to collect the initial samples. The guys from the lab are ready to exchange them for experimental ammunition. Contact them by radio to request an exchange. You can exchange the found samples for any caliber you are interested in.\nMake a request and get a small case of 7.62 experimental ammunition.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 5. Лучшие боеприпасы[-]\n\n«Нам получилось собрать начальные образцы. Ребяты из лаборатории готовы поменять их на экспериментальные боеприпасы. Свяжись с ними по радиостанции чтобы запросить обмен. Ты можешь обмениваться найденные образцы на любой интересующий тебя калибр.\nСделай запрос и получи малый кейс 7.62 экспериментальных боеприпасов.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples6Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 6[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 6[-]
RareSamples6Offer,Quest,Quest Info,,"[FFB800]Chapter 6. Bad Pets[-]\n\n«I'll get straight to the point. We are receiving reports from different parts of the Zone that huge mutated animals have started appearing at night. I think you should start hunting them for now. I'm sure you'll be able to collect many more samples from these creatures. From reports of encounters with such pets, we know that they don't walk alone. Prepare well before you start looking for them.» [DECEA3]- Adel[-]","[FFB800]Глава 6. Плохие питомцы[-]\n\n«Сразу перейду к делу. Нам сообщают из разных участков Зоны, что по ночам стали появляться огромные мутировавшие животные. Я думаю, тебе пока открыть на них охоту. Уверена, с этих тварей ты сможешь собрать намного больше образцов. Из докладов о встречи с такими питомцами известно что они не ходят по одному. Хорошо подготовься прежде чем собираешься искать их.» [DECEA3]- Адель[-]"
RareSamples6Desc,Quest,Quest Info,,"[FFB800]Chapter 6. Bad Pets[-]\n\n«I'll get straight to the point. We are receiving reports from different parts of the Zone that huge mutated animals have started appearing at night. I think you should start hunting them for now. I'm sure you'll be able to collect many more samples from these creatures. From reports of encounters with such pets, we know that they don't walk alone. Prepare well before you start looking for them.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 6. Плохие питомцы[-]\n\n«Сразу перейду к делу. Нам сообщают из разных участков Зоны, что по ночам стали появляться огромные мутировавшие животные. Я думаю, тебе пока открыть на них охоту. Уверена, с этих тварей ты сможешь собрать намного больше образцов. Из докладов о встречи с такими питомцами известно что они не ходят по одному. Хорошо подготовься прежде чем собираешься искать их.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples7Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 7[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 7[-]
RareSamples7Offer,Quest,Quest Info,,"[FFB800]Chapter 7. A wasteland is a wasteland[-]\n\n«You turned out to be a really tough nut to crack. The headquarters even thinks you're immortal. In any case, no one has ever managed to reduce the population of these creatures to such an extent.\nI suggest you go into the wasteland and see what's going on there. I'll warn you right away, it's not an easy walk. The average level of radiation exposure is recorded there, and at night or during rain it rises even higher.\nYou can't do without good protection there.Try to find Nomad equipment, it will increase your chances of survival.» [DECEA3]- Adel[-]","[FFB800]Глава 7. Пустошь есть пустошь[-]\n\n«Ты оказался по настоящему крепким орешком. В штабе вообще считают что ты бессмертный. В любом случае сократить поголовье этих тварей в таком количестве пока никому не удавалось.\nПредлагаю тебе отправиться в пустошь и посмотреть что там происходит. Сразу предупрежу это далеко не легкая прогулка. Там фиксируется средний уровень воздействия от радиации, а по ночам или во время дождя он поднимается еще выше.\nБез хорошей защиты там не обойтись.Попробуй найти экипировку Бродяги, она увеличит твои шансы на выживание.» [DECEA3]- Адель[-]"
RareSamples7Desc,Quest,Quest Info,,"[FFB800]Chapter 7. A wasteland is a wasteland[-]\n\n«You turned out to be a really tough nut to crack. The headquarters even thinks you're immortal. In any case, no one has ever managed to reduce the population of these creatures to such an extent.\nI suggest you go into the wasteland and see what's going on there. I'll warn you right away, it's not an easy walk. The average level of radiation exposure is recorded there, and at night or during rain it rises even higher.\nYou can't do without good protection there.Try to find Nomad equipment, it will increase your chances of survival.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 7. Пустошь есть пустошь[-]\n\n«Ты оказался по настоящему крепким орешком. В штабе вообще считают что ты бессмертный. В любом случае сократить поголовье этих тварей в таком количестве пока никому не удавалось.\nПредлагаю тебе отправиться в пустошь и посмотреть что там происходит. Сразу предупрежу это далеко не легкая прогулка. Там фиксируется средний уровень воздействия от радиации, а по ночам или во время дождя он поднимается еще выше.\nБез хорошей защиты там не обойтись. Попробуй найти экипировку Бродяги, она увеличит твои шансы на выживание.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples8Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 8[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 8[-]
RareSamples8Offer,Quest,Quest Info,,"[FFB800]Chapter 8. There's No Such Thing as Too Much Protection[-]\n\n«Great, now you have good equipment. But the radiation in those parts is really deadly.\nYou need to find or create radiation shields. They provide much stronger protection. In addition, I heard that the Zone has learned to create the drug Anti-Rad, which is also an indispensable thing if you want to survive. Anyway, when you get all this, contact me, I'll tell you what to do next.» [DECEA3]- Adel[-]","[FFB800]Глава 8. Защиты много не бывает[-]\n\n«Отлично теперь у тебя есть хорошая экипировка. Но радиация в тех краях действительно смертоносная.\nТебе нужно найти или создать защитные пластины от радиации. С ними защита намного сильнее. Кроме того, я слышала в зоне научились создавать препарат Антирад, это тоже незаменимая вещь если хочешь выжить. В общем, когда раздобудешь все это свяжись со мной, я скажу что делать дальше.» [DECEA3]- Адель[-]"
RareSamples8Desc,Quest,Quest Info,,"[FFB800]Chapter 8. There's No Such Thing as Too Much Protection[-]\n\n«Great, now you have good equipment. But the radiation in those parts is really deadly.\nYou need to find or create radiation shields. They provide much stronger protection. In addition, I heard that the Zone has learned to create the drug Anti-Rad, which is also an indispensable thing if you want to survive. Anyway, when you get all this, contact me, I'll tell you what to do next.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 8. Защиты много не бывает[-]\n\n«Отлично теперь у тебя есть хорошая экипировка. Но радиация в тех краях действительно смертоносная.\nТебе нужно найти или создать защитные пластины от радиации. С ними защита намного сильнее. Кроме того, я слышала в зоне научились создавать препарат Антирад, это тоже незаменимая вещь если хочешь выжить. В общем, когда раздобудешь все это свяжись со мной, я скажу что делать дальше.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples9Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 9[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 9[-]
RareSamples9Offer,Quest,Quest Info,,"[FFB800]Chapter 9. Big uncles[-]\n\n«I think you're ready to go now. ...Take some matches, a mug and a flashlight (Joke)\nSo, as we know, the increased radiation level caused an abnormal mutation of everyone who lives there. It's an extremely dangerous idea to climb there at night, but most of the unexplored anomalies appear there at night.\nYou need to kill and collect samples from three anomalies known to us. Everything you find there is yours. I'm sure there is something to profit from, considering that most of the survivors in the zone avoid this territory.\nI really hope for your abilities.» [DECEA3]- Adel[-]","[FFB800]Глава 9. Большие дяди[-]\n\n«Думаю теперь ты готов к походу. …Возьми еще спички, кружку и фонарик (Шутка)\nИтак, как нам известно, повышенный уровень радиации вызвал аномальную мутации всех кто там обитает. Крайне опасная затея лезть туда ночью, но большинство неизученных аномалий появляется там именно ночью.\nТебе нужно убить и собрать образцы с трех известных нам аномалий. Все что найдешь там - твое. Уверена там есть чем поживиться, учитывая что большая часть выживших в зоне обходят эту территорию стороной.\nОчень надеюсь на твои способности.» [DECEA3]- Адель[-]"
RareSamples9Desc,Quest,Quest Info,,"[FFB800]Chapter 9. Big uncles[-]\n\n«I think you're ready to go now. ...Take some matches, a mug and a flashlight (Joke)\nSo, as we know, the increased radiation level caused an abnormal mutation of everyone who lives there. It's an extremely dangerous idea to climb there at night, but most of the unexplored anomalies appear there at night.\nYou need to kill and collect samples from three anomalies known to us. Everything you find there is yours. I'm sure there is something to profit from, considering that most of the survivors in the zone avoid this territory.\nI really hope for your abilities.» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 9. Большие дяди[-]\n\n«Думаю теперь ты готов к походу. …Возьми еще спички, кружку и фонарик (Шутка)\nИтак, как нам известно, повышенный уровень радиации вызвал аномальную мутации всех кто там обитает. Крайне опасная затея лезть туда ночью, но большинство неизученных аномалий появляется там именно ночью.\nТебе нужно убить и собрать образцы с трех известных нам аномалий. Все что найдешь там - твое. Уверена там есть чем поживиться, учитывая что большая часть выживших в зоне обходят эту территорию стороной.\nОчень надеюсь на твои способности.» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

RareSamples10Name,Quest,Quest Info,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 10[-],[DECEA3]Квест[-] Редкие образцы [FFB800]Глава 10[-]
RareSamples10Offer,Quest,Quest Info,,"[FFB800]Chapter 10. Nice to meet you[-]\n\n«You are simply a hero. How you managed to survive after all this, for me personally, remains a mystery. In any case, your merits are undeniable and very soon we will be able to secure the Quarantine Zone as much as possible. Of course, clearing the entire zone requires a lot of time and effort. But thanks to you, this moment has become much closer. If you continue the hunt, we are always ready to help with resources and ammunition, in return we expect from you all the samples that you can find. \nI am sure we will still be able to surprise each other and good luck in the wasteland!» [DECEA3]- Adel[-]","[FFB800]Глава 10. Рада знакомству[-]\n\n«Ты просто герой. Как тебе удалось выжить после всего этого, лично для меня, остается загадкой. В любом, случае твои заслуги неоспоримы и совсем скоро мы сможем максимально обезопасить Зону карантина. Разумеется, очистка всей зоны требует много времени и сил. Но благодаря тебе это этот момент стал значительно ближе. Если ты продолжишь охоту, мы всегда готовы помочь ресурсами и боеприпасами, взамен мы ждем от тебя все образцы которые ты сможешь найти.\nУверена мы еще сможем друг друга удивить и Удачи в пустоше!» [DECEA3]- Адель[-]"
RareSamples10Desc,Quest,Quest Info,,"[FFB800]Chapter 10. Nice to meet you[-]\n\n«You are simply a hero. How you managed to survive after all this, for me personally, remains a mystery. In any case, your merits are undeniable and very soon we will be able to secure the Quarantine Zone as much as possible. Of course, clearing the entire zone requires a lot of time and effort. But thanks to you, this moment has become much closer. If you continue the hunt, we are always ready to help with resources and ammunition, in return we expect from you all the samples that you can find. \nI am sure we will still be able to surprise each other and good luck in the wasteland!» [DECEA3]- Adel\n\nWarning! Canceling this task will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","[FFB800]Глава 10. Рада знакомству[-]\n\n«Ты просто герой. Как тебе удалось выжить после всего этого, лично для меня, остается загадкой. В любом, случае твои заслуги неоспоримы и совсем скоро мы сможем максимально обезопасить Зону карантина. Разумеется, очистка всей зоны требует много времени и сил. Но благодаря тебе это этот момент стал значительно ближе. Если ты продолжишь охоту, мы всегда готовы помочь ресурсами и боеприпасами, взамен мы ждем от тебя все образцы которые ты сможешь найти.\nУверена мы еще сможем друг друга удивить и Удачи в пустоше!» [DECEA3]- Адель\n\nВнимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]"

questRewardPistolBundleT1,items,Item,,Pistol Bundle,Комплект с пистолетом
questRewardPistolBundleT1Desc,items,Item,,"A Pistol and some 9mm ammo","Пистолет и патроны 9mm"
questRewardShotgunBundleT1,items,Item,,Double Barrel Shotgun Bundle,Комплект с двухстволкой
questRewardShotgunBundleT1Desc,items,Item,,"A Double Barrel Shotgun and some shells","Двухстволка и патроны"
questRewardRifleBundletT1,items,Item,,Hunting Rifle Bundle,Комплект с охотничьим ружьем
questRewardRifleBundletT1Desc,items,Item,,"A Hunting Rifle and some 7.62mm ammo","Охотничье ружье и патроны 7.62mm"
questRewardMachineGunBundleT1,items,Item,,AK-47 Bundle,Комплект с AK-47
questRewardMachineGunBundleT1Desc,items,Item,,"A AK-47 and some 7.62mm ammo","AK-47 и патроны 7.62mm"

questRewardPistolBundleT2,items,Item,,Magnum Bundle,Комплект с магнумом
questRewardPistolBundleT2Desc,items,Item,,"A Magnum and some .44mm ammo","Магнум и патроны .44mm"
questRewardShotgunBundleT2,items,Item,,Pump Shotgun Bundle,Комплект с помповым дробовиком
questRewardShotgunBundleT2Desc,items,Item,,"A Pump Shotgun and some shells","Помповый дробовик и патроны"
questRewardRifleBundletT2,items,Item,,Lever Action rifle Bundle,Комплект с винтовкой рычажного действия
questRewardRifleBundletT2Desc,items,Item,,"A Lever Action rifle and some 7.62mm ammo","Винтовка рычажного дейтсвия и патроны 7.62mm"
questRewardMachineGunBundleT2,items,Item,,Tactical Assault Rifle Bundle,Комплект с тактической штурмовой винтовкой
questRewardMachineGunBundleT2Desc,items,Item,,"A Tactical Assault Rifle and some 7.62mm ammo","Тактическая штурмовая винтовка и патроны 7.62mm"

questRewardPistolBundleT3,items,Item,,SMG-5 Bundle,Комплект с SMG-5
questRewardPistolBundleT3Desc,items,Item,,"A SMG-5 and some 9mm ammo","SMG-5 и патроны 9mm"
questRewardShotgunBundleT3,items,Item,,Auto Shotgun Bundle,Комплект с автоматическим дробовиком
questRewardShotgunBundleT3Desc,items,Item,,"A Auto Shotgun and some shells","Автоматический дробовик и патроны"
questRewardRifleBundletT3,items,Item,,Sniper Rifle Bundle,Комплект со снайперской винтовкой
questRewardRifleBundletT3Desc,items,Item,,"A Sniper Rifle and some 7.62mm ammo","Снайперская винтовка и патроны 7.62mm"
questRewardMachineGunBundleT3,items,Item,,M60 Bundle,Комплект с M60
questRewardMachineGunBundleT3Desc,items,Item,,"A M60 and some 7.62mm ammo","M60 и патроны 7.62mm"

questRewardSledgehammerImpT4,items,Item,,Sledgehammer [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенной[-] кувалдой
questRewardSledgehammerImpT4Desc,items,Item,,"A Sledgehammer [DECEA3]Improved[-]","[DECEA3]Улучшенная[-] Кувалда"
questRewardClubImpBundleT4,items,Item,,Club [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенной[-] дубиной
questRewardClubImpBundleT4Desc,items,Item,,"A Club [DECEA3]Improved[-]","[DECEA3]Улучшенная[-] Дубина"
questRewardSpearImpBundleT4,items,Item,,Spear [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] копьем
questRewardSpearImpBundleT4Desc,items,Item,,"A Spear [DECEA3]Improved[-]","[DECEA3]Улучшенное[-] Копье"
questRewardPlasmaBatonBundletT4,items,Item,,Plasma Baton [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] жезлом
questRewardPlasmaBatonBundletT4Desc,items,Item,,"A Plasma Baton [DECEA3]Improved[-]","[DECEA3]Улучшенное[-] Жезлом"
questRewardMacheteImpBundleT4,items,Item,,Machete [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] мачете
questRewardMacheteImpBundleT4Desc,items,Item,,"A Machete Baton [DECEA3]Improved[-]","[DECEA3]Улучшенное[-] Мачете"

questRewardPistolBundleT5,items,Item,,SMG-5 [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] SMG-5
questRewardPistolBundleT5Desc,items,Item,,"A SMG-5 [DECEA3]Improved[-] and some 9mm ammo","[DECEA3]Улучшенное[-] SMG-5 и патроны 9mm"
questRewardShotgunBundleT5,items,Item,,Auto Shotgun [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] автоматическим дробовиком
questRewardShotgunBundleT5Desc,items,Item,,"A Auto Shotgun [DECEA3]Improved[-] and some shells","[DECEA3]Улучшенный[-] Автоматический дробовик и патроны"
questRewardRifleBundletT5,items,Item,,Sniper Rifle [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенной[-] снайперской винтовкой
questRewardRifleBundletT5Desc,items,Item,,"A Sniper Rifle [DECEA3]Improved[-] and some 7.62mm ammo","[DECEA3]Улучшенная[-] Снайперская винтовка и патроны 7.62mm"
questRewardMachineGunBundleT5,items,Item,,M60 [DECEA3]Improved[-] Bundle,Комплект с [DECEA3]Улучшенным[-] M60
questRewardMachineGunBundleT5Desc,items,Item,,"A M60 [DECEA3]Improved[-] and some 7.62mm ammo","[DECEA3]Улучшенный[-] M60 и патроны 7.62mm"









